entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind
2025-08-30 11:15:00+00:00,long,3459.15,2025-08-30 11:15:00+00:00,3458.22,3458.22,3463.02,-0.8065565240018135,SL,aggressive,fvg
2025-09-04 06:40:00+00:00,short,3546.57,2025-09-04 06:40:00+00:00,3549.89,3549.89,3541.14,-2.808347219989772,SL,aggressive,fvg
2025-09-04 11:55:00+00:00,short,3552.84,2025-09-04 12:15:00+00:00,3557.16,3557.16,3546.04,-3.647785996554623,SL,aggressive,ob
2025-09-04 12:20:00+00:00,short,3555.95,2025-09-04 12:35:00+00:00,3550.7,3558.53,3550.7,4.4291961360536565,TP,aggressive,ob
2025-09-06 19:30:00+00:00,long,3617.24,2025-09-06 19:30:00+00:00,3615.96,3615.96,3621.68,-1.0615828642830545,SL,aggressive,fvg
2025-09-07 07:35:00+00:00,long,3616.47,2025-09-07 08:05:00+00:00,3614.46,3614.46,3621.66,-1.6673717741331437,SL,aggressive,ob
2025-09-07 14:25:00+00:00,long,3615.22,2025-09-07 15:00:00+00:00,3619.13,3614.6,3619.13,3.2446158186779583,TP,aggressive,ob
2025-09-07 18:30:00+00:00,long,3614.78,2025-09-07 18:30:00+00:00,3614.08,3614.08,3619.13,-0.5809482181490487,SL,aggressive,ob
2025-09-07 18:35:00+00:00,long,3614.98,2025-09-07 21:00:00+00:00,3619.13,3612.49,3619.13,3.444002456445201,TP,aggressive,ob
2025-09-07 21:05:00+00:00,short,3615.58,2025-09-07 22:00:00+00:00,3603.19,3622.45,3603.19,10.28050824487347,TP,aggressive,ob
2025-09-09 06:15:00+00:00,long,3654.48,2025-09-09 13:25:00+00:00,3670.0,3645.96,3670.0,12.74052669600051,TP,aggressive,ob
2025-09-09 14:45:00+00:00,long,3655.65,2025-09-09 15:00:00+00:00,3651.22,3651.22,3664.65,-3.635468384555653,SL,aggressive,ob
2025-09-10 12:55:00+00:00,long,3646.8,2025-09-10 13:30:00+00:00,3650.93,3644.23,3650.93,3.3974991773606895,TP,aggressive,fvg
2025-09-10 15:15:00+00:00,long,3647.48,2025-09-10 15:20:00+00:00,3643.13,3643.13,3660.9,-3.5778126267997976,SL,aggressive,fvg
2025-09-10 15:30:00+00:00,long,3644.95,2025-09-10 19:35:00+00:00,3637.68,3637.68,3660.9,-5.983621174501693,SL,aggressive,fvg
2025-09-11 12:25:00+00:00,short,3626.01,2025-09-11 12:30:00+00:00,3628.08,3628.08,3621.13,-1.7126262751617138,SL,aggressive,ob
2025-09-14 13:00:00+00:00,long,3647.55,2025-09-14 14:50:00+00:00,3655.68,3643.57,3655.68,6.68668010034104,TP,aggressive,ob
2025-09-15 02:25:00+00:00,short,3650.24,2025-09-15 02:25:00+00:00,3651.23,3651.23,3646.5,-0.8136451301834152,SL,aggressive,fvg
2025-09-15 09:10:00+00:00,short,3650.94,2025-09-15 09:15:00+00:00,3653.45,3653.45,3646.5,-2.0624825387432524,SL,aggressive,ob
2025-09-15 09:20:00+00:00,short,3649.2,2025-09-15 12:40:00+00:00,3654.68,3654.68,3638.89,-4.505097007563316,SL,aggressive,ob
2025-09-15 12:45:00+00:00,short,3653.89,2025-09-15 13:20:00+00:00,3660.0,3660.0,3644.25,-5.016571380090912,SL,aggressive,ob
2025-09-17 18:05:00+00:00,short,3695.81,2025-09-17 18:05:00+00:00,3702.98,3702.98,3684.66,-5.820104388483234,SL,aggressive,fvg
2025-09-18 08:00:00+00:00,short,3658.87,2025-09-18 09:10:00+00:00,3667.21,3667.21,3639.5,-6.8381768141531225,SL,aggressive,ob
2025-09-20 10:50:00+00:00,long,3684.7,2025-09-20 11:25:00+00:00,3687.51,3683.67,3687.51,2.287838901403425,TP,aggressive,ob
2025-09-23 02:25:00+00:00,long,3752.08,2025-09-23 02:30:00+00:00,3749.0,3749.0,3759.29,-2.46263405897523,SL,aggressive,ob
